epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
39,382.803,2.22674,1.70186,1.31496,0.64626,0.2285,0.35428,0.08697,2.64546,2.29909,1.38778,0.00115377,0.00115377,0.00115377
40,393.208,2.2013,1.63182,1.30283,0.64626,0.2285,0.35428,0.08697,2.64546,2.29909,1.38778,0.00117331,0.00117331,0.00117331
41,403.497,2.13829,1.50274,1.24946,0.44195,0.27503,0.28492,0.08228,2.60565,2.2238,1.40274,0.00119232,0.00119232,0.00119232
42,413.467,2.35723,1.57162,1.26832,0.25854,0.20833,0.17992,0.05577,2.69598,2.29967,1.48213,0.0012108,0.0012108,0.0012108
43,423.026,2.27084,1.61128,1.36244,0.25854,0.20833,0.17992,0.05577,2.69598,2.29967,1.48213,0.00122876,0.00122876,0.00122876
44,432.7,2.42513,1.99302,1.23339,0.3376,0.19444,0.17028,0.04913,2.77862,2.39702,1.46219,0.00124619,0.00124619,0.00124619
45,442.334,2.22526,1.58993,1.24656,0.3376,0.19444,0.17028,0.04913,2.77862,2.39702,1.46219,0.00126309,0.00126309,0.00126309
46,452.02,2.4374,1.65432,1.35344,0.34599,0.20833,0.21135,0.06327,2.7165,2.36994,1.41389,0.00127946,0.00127946,0.00127946
47,461.745,2.2891,1.71786,1.27197,0.34599,0.20833,0.21135,0.06327,2.7165,2.36994,1.41389,0.0012953,0.0012953,0.0012953
48,471.83,2.33768,1.69881,1.29295,0.40028,0.23611,0.28485,0.07619,2.80466,2.33124,1.45703,0.00131062,0.00131062,0.00131062
49,481.219,2.27853,1.63904,1.32285,0.40028,0.23611,0.28485,0.07619,2.80466,2.33124,1.45703,0.00132541,0.00132541,0.00132541
50,490.638,2.4197,1.70738,1.30241,0.37971,0.26389,0.23943,0.07656,2.75192,2.30082,1.38157,0.00133967,0.00133967,0.00133967
51,500.295,2.31029,1.56199,1.22423,0.37971,0.26389,0.23943,0.07656,2.75192,2.30082,1.38157,0.00134,0.00134,0.00134
52,510.024,2.18363,1.58494,1.26557,0.45123,0.34722,0.27051,0.08771,2.64923,2.1045,1.36918,0.0013268,0.0013268,0.0013268
53,519.702,2.22146,1.49408,1.25426,0.45123,0.34722,0.27051,0.08771,2.64923,2.1045,1.36918,0.0013136,0.0013136,0.0013136
54,529.594,2.22979,1.46035,1.28825,0.40816,0.375,0.31338,0.08646,2.67658,1.94559,1.38601,0.0013004,0.0013004,0.0013004
55,539.063,2.10219,1.49163,1.22752,0.40816,0.375,0.31338,0.08646,2.67658,1.94559,1.38601,0.0012872,0.0012872,0.0012872
56,548.616,2.205,1.635,1.2855,0.32492,0.36111,0.30006,0.08301,2.71385,1.99727,1.35883,0.001274,0.001274,0.001274
57,558.23,2.22412,1.59879,1.28529,0.32492,0.36111,0.30006,0.08301,2.71385,1.99727,1.35883,0.0012608,0.0012608,0.0012608
58,568.036,2.3457,1.64881,1.29226,0.34897,0.33503,0.30815,0.07998,2.72704,2.09028,1.3608,0.0012476,0.0012476,0.0012476
59,577.89,2.27181,1.58663,1.1874,0.34897,0.33503,0.30815,0.07998,2.72704,2.09028,1.3608,0.0012344,0.0012344,0.0012344
60,587.656,2.29781,1.65454,1.23885,0.26885,0.29167,0.21129,0.07221,2.73702,2.08662,1.35679,0.0012212,0.0012212,0.0012212
61,597.275,2.10356,1.49327,1.22021,0.26885,0.29167,0.21129,0.07221,2.73702,2.08662,1.35679,0.001208,0.001208,0.001208
62,606.905,2.09806,1.4807,1.26431,0.3132,0.33571,0.26089,0.08645,2.75967,1.99505,1.34343,0.0011948,0.0011948,0.0011948
63,616.766,2.07042,1.49801,1.26143,0.3132,0.33571,0.26089,0.08645,2.75967,1.99505,1.34343,0.0011816,0.0011816,0.0011816
64,626.902,2.09503,1.49394,1.25231,0.25493,0.43056,0.22202,0.06806,2.77123,2.01705,1.37652,0.0011684,0.0011684,0.0011684
65,636.512,2.16405,1.4913,1.2381,0.25493,0.43056,0.22202,0.06806,2.77123,2.01705,1.37652,0.0011552,0.0011552,0.0011552
66,646.54,2.12013,1.45181,1.21418,0.24848,0.40278,0.22013,0.06271,2.77933,1.97379,1.40105,0.001142,0.001142,0.001142
67,656.153,2.18131,1.54519,1.30639,0.24848,0.40278,0.22013,0.06271,2.77933,1.97379,1.40105,0.0011288,0.0011288,0.0011288
68,665.644,2.07646,1.38084,1.22463,0.38134,0.36111,0.31131,0.08876,2.73385,1.90634,1.35459,0.0011156,0.0011156,0.0011156
69,675.263,2.24016,1.67917,1.18243,0.38134,0.36111,0.31131,0.08876,2.73385,1.90634,1.35459,0.0011024,0.0011024,0.0011024
70,685.049,2.13389,1.51027,1.1955,0.55111,0.35813,0.36119,0.09917,2.66448,1.88377,1.30076,0.0010892,0.0010892,0.0010892
71,694.727,2.22648,1.48318,1.23307,0.55111,0.35813,0.36119,0.09917,2.66448,1.88377,1.30076,0.001076,0.001076,0.001076
72,704.495,2.37641,1.82785,1.21055,0.51474,0.36111,0.3401,0.09662,2.70177,1.87883,1.31321,0.0010628,0.0010628,0.0010628
73,714.413,2.13481,1.42426,1.20312,0.51474,0.36111,0.3401,0.09662,2.70177,1.87883,1.31321,0.0010496,0.0010496,0.0010496
74,723.911,2.09402,1.41969,1.176,0.45092,0.41667,0.33899,0.08679,2.68071,1.81453,1.34141,0.0010364,0.0010364,0.0010364
75,733.36,2.1283,1.50362,1.17317,0.45092,0.41667,0.33899,0.08679,2.68071,1.81453,1.34141,0.0010232,0.0010232,0.0010232
76,743.351,2.22274,1.39006,1.21372,0.45669,0.43056,0.35572,0.09287,2.69304,1.7786,1.3619,0.00101,0.00101,0.00101
77,752.915,2.02198,1.33232,1.20407,0.45669,0.43056,0.35572,0.09287,2.69304,1.7786,1.3619,0.0009968,0.0009968,0.0009968
78,762.545,2.10407,1.38237,1.22453,0.50563,0.41667,0.39112,0.10845,2.65604,1.72234,1.34201,0.0009836,0.0009836,0.0009836
79,772.31,2.06506,1.36816,1.19651,0.50563,0.41667,0.39112,0.10845,2.65604,1.72234,1.34201,0.0009704,0.0009704,0.0009704
80,782.151,2.1093,1.29114,1.20306,0.41367,0.39199,0.34246,0.11003,2.6808,1.78954,1.35086,0.0009572,0.0009572,0.0009572
81,791.504,2.12955,1.48576,1.25188,0.41367,0.39199,0.34246,0.11003,2.6808,1.78954,1.35086,0.000944,0.000944,0.000944
82,800.966,2.00223,1.29325,1.12043,0.41123,0.34722,0.33258,0.10075,2.6918,1.83379,1.34685,0.0009308,0.0009308,0.0009308
83,810.596,2.08355,1.37174,1.13505,0.41123,0.34722,0.33258,0.10075,2.6918,1.83379,1.34685,0.0009176,0.0009176,0.0009176
84,820.34,2.07032,1.3362,1.13677,0.47922,0.34722,0.33349,0.09969,2.69741,1.82882,1.35793,0.0009044,0.0009044,0.0009044
85,830.944,2.05736,1.32771,1.20226,0.47922,0.34722,0.33349,0.09969,2.69741,1.82882,1.35793,0.0008912,0.0008912,0.0008912
86,840.735,2.07628,1.32901,1.15003,0.41636,0.38889,0.33667,0.09949,2.69012,1.89991,1.36293,0.000878,0.000878,0.000878
87,850.432,1.98669,1.32222,1.13786,0.41636,0.38889,0.33667,0.09949,2.69012,1.89991,1.36293,0.0008648,0.0008648,0.0008648
88,860.532,1.91409,1.22918,1.18195,0.48651,0.38889,0.35335,0.10768,2.70817,1.89795,1.36276,0.0008516,0.0008516,0.0008516
89,870.308,1.93261,1.23752,1.13428,0.48651,0.38889,0.35335,0.10768,2.70817,1.89795,1.36276,0.0008384,0.0008384,0.0008384
90,879.874,1.81864,1.17228,1.14987,0.53698,0.43056,0.37471,0.11091,2.74745,1.76284,1.37377,0.0008252,0.0008252,0.0008252
91,889.711,1.91143,1.19474,1.1569,0.53698,0.43056,0.37471,0.11091,2.74745,1.76284,1.37377,0.000812,0.000812,0.000812
92,899.297,1.90832,1.18812,1.16349,0.59315,0.375,0.3745,0.11491,2.75378,1.68419,1.38929,0.0007988,0.0007988,0.0007988
93,909.203,2.07614,1.2658,1.19864,0.59315,0.375,0.3745,0.11491,2.75378,1.68419,1.38929,0.0007856,0.0007856,0.0007856
94,918.987,2.07279,1.2925,1.16571,0.45232,0.44444,0.38816,0.1071,2.82093,1.66161,1.40959,0.0007724,0.0007724,0.0007724
95,928.597,1.93918,1.25016,1.18602,0.45232,0.44444,0.38816,0.1071,2.82093,1.66161,1.40959,0.0007592,0.0007592,0.0007592
96,937.858,1.93607,1.2387,1.15446,0.4231,0.47222,0.38647,0.09873,2.85228,1.65151,1.40911,0.000746,0.000746,0.000746
97,947.953,1.94674,1.22688,1.13286,0.4231,0.47222,0.38647,0.09873,2.85228,1.65151,1.40911,0.0007328,0.0007328,0.0007328
98,957.45,1.95795,1.20617,1.15007,0.43611,0.47222,0.38352,0.10915,2.8099,1.61586,1.41192,0.0007196,0.0007196,0.0007196
99,967.198,2.0031,1.22371,1.12905,0.43611,0.47222,0.38352,0.10915,2.8099,1.61586,1.41192,0.0007064,0.0007064,0.0007064
100,976.843,2.01112,1.24756,1.15294,0.58885,0.45833,0.42587,0.11766,2.76106,1.6228,1.40472,0.0006932,0.0006932,0.0006932
101,986.325,1.9471,1.21984,1.15612,0.58885,0.45833,0.42587,0.11766,2.76106,1.6228,1.40472,0.00068,0.00068,0.00068
102,995.804,1.98381,1.2614,1.18465,0.57693,0.45833,0.43245,0.13099,2.72615,1.60211,1.39314,0.0006668,0.0006668,0.0006668
103,1005.12,1.87308,1.15755,1.14941,0.57693,0.45833,0.43245,0.13099,2.72615,1.60211,1.39314,0.0006536,0.0006536,0.0006536
104,1015.12,1.96878,1.2606,1.13201,0.58302,0.51389,0.48346,0.14468,2.7096,1.6042,1.36359,0.0006404,0.0006404,0.0006404
105,1024.3,2.0079,1.32205,1.10472,0.58302,0.51389,0.48346,0.14468,2.7096,1.6042,1.36359,0.0006272,0.0006272,0.0006272
106,1033.62,1.9506,1.20599,1.1649,0.64041,0.47,0.49014,0.137,2.73252,1.58066,1.35457,0.000614,0.000614,0.000614
107,1043.37,1.80029,1.11123,1.16096,0.64041,0.47,0.49014,0.137,2.73252,1.58066,1.35457,0.0006008,0.0006008,0.0006008
108,1053.06,1.94038,1.20404,1.15904,0.58626,0.45833,0.45675,0.12157,2.78352,1.61636,1.36007,0.0005876,0.0005876,0.0005876
109,1062.6,1.816,1.10231,1.08572,0.58626,0.45833,0.45675,0.12157,2.78352,1.61636,1.36007,0.0005744,0.0005744,0.0005744
110,1072.56,1.86078,1.1968,1.13391,0.60333,0.47222,0.46062,0.11544,2.81039,1.6364,1.36498,0.0005612,0.0005612,0.0005612
111,1082.07,1.81788,1.17462,1.1409,0.60333,0.47222,0.46062,0.11544,2.81039,1.6364,1.36498,0.000548,0.000548,0.000548
112,1091.57,1.76291,1.1367,1.10965,0.49851,0.47222,0.44947,0.11416,2.82449,1.62986,1.37724,0.0005348,0.0005348,0.0005348
113,1100.97,2.03314,1.22972,1.13881,0.49851,0.47222,0.44947,0.11416,2.82449,1.62986,1.37724,0.0005216,0.0005216,0.0005216
114,1110.39,1.84046,1.17206,1.10721,0.64379,0.477,0.47513,0.11557,2.83184,1.61566,1.39782,0.0005084,0.0005084,0.0005084
115,1120.26,1.85673,1.18043,1.11396,0.64379,0.477,0.47513,0.11557,2.83184,1.61566,1.39782,0.0004952,0.0004952,0.0004952
116,1130.07,1.79007,1.08196,1.11011,0.52834,0.40453,0.42314,0.1094,2.8751,1.60649,1.45616,0.000482,0.000482,0.000482
117,1139.43,1.84184,1.13076,1.1319,0.52834,0.40453,0.42314,0.1094,2.8751,1.60649,1.45616,0.0004688,0.0004688,0.0004688
118,1148.83,1.87062,1.15055,1.1047,0.52409,0.375,0.37344,0.10469,2.88354,1.63649,1.47568,0.0004556,0.0004556,0.0004556
119,1158.27,1.81093,1.15321,1.13843,0.52409,0.375,0.37344,0.10469,2.88354,1.63649,1.47568,0.0004424,0.0004424,0.0004424
120,1167.94,1.79533,1.14449,1.12878,0.56316,0.41187,0.38544,0.10934,2.87837,1.63869,1.47957,0.0004292,0.0004292,0.0004292
121,1177.52,1.84211,1.11775,1.09862,0.56316,0.41187,0.38544,0.10934,2.87837,1.63869,1.47957,0.000416,0.000416,0.000416
122,1187.17,1.86943,1.20745,1.10289,0.54438,0.40278,0.38533,0.10921,2.88605,1.61139,1.47866,0.0004028,0.0004028,0.0004028
123,1196.7,1.94168,1.20755,1.10404,0.54438,0.40278,0.38533,0.10921,2.88605,1.61139,1.47866,0.0003896,0.0003896,0.0003896
124,1206.24,1.75566,1.03609,1.06622,0.52843,0.375,0.37868,0.1095,2.95665,1.60251,1.49595,0.0003764,0.0003764,0.0003764
125,1215.64,1.8802,1.14149,1.11374,0.52843,0.375,0.37868,0.1095,2.95665,1.60251,1.49595,0.0003632,0.0003632,0.0003632
126,1225.54,1.85582,1.16721,1.11358,0.5268,0.36111,0.3639,0.10874,3.00422,1.61297,1.49671,0.00035,0.00035,0.00035
127,1235.15,1.72365,1.06615,1.05616,0.5268,0.36111,0.3639,0.10874,3.00422,1.61297,1.49671,0.0003368,0.0003368,0.0003368
128,1244.88,1.77056,1.13495,1.09064,0.53379,0.36111,0.38357,0.10922,3.03323,1.61397,1.51116,0.0003236,0.0003236,0.0003236
129,1255.17,1.91224,1.17337,1.11625,0.53379,0.36111,0.38357,0.10922,3.03323,1.61397,1.51116,0.0003104,0.0003104,0.0003104
130,1264.87,1.85238,1.19715,1.1093,0.55592,0.375,0.42241,0.12125,2.98733,1.57888,1.49268,0.0002972,0.0002972,0.0002972
131,1274.36,1.69121,1.03611,1.10421,0.55592,0.375,0.42241,0.12125,2.98733,1.57888,1.49268,0.000284,0.000284,0.000284
132,1283.85,1.84412,1.12107,1.13667,0.56546,0.45189,0.45337,0.13,2.91056,1.55214,1.46848,0.0002708,0.0002708,0.0002708
133,1293.36,1.82488,1.05426,1.10459,0.56546,0.45189,0.45337,0.13,2.91056,1.55214,1.46848,0.0002576,0.0002576,0.0002576
134,1302.85,1.8111,1.13532,1.11398,0.57997,0.47222,0.44206,0.1266,2.84863,1.53053,1.45833,0.0002444,0.0002444,0.0002444
135,1312.63,1.8899,1.1115,1.14196,0.57997,0.47222,0.44206,0.1266,2.84863,1.53053,1.45833,0.0002312,0.0002312,0.0002312
136,1322.11,1.74074,1.01871,1.05974,0.57211,0.45833,0.42507,0.13204,2.83277,1.53555,1.45543,0.000218,0.000218,0.000218
137,1331.67,1.86224,1.0768,1.08129,0.57211,0.45833,0.42507,0.13204,2.83277,1.53555,1.45543,0.0002048,0.0002048,0.0002048
138,1341.29,1.74103,1.03471,1.12647,0.57062,0.44444,0.43647,0.13333,2.82543,1.53631,1.44098,0.0001916,0.0001916,0.0001916
139,1350.63,1.78131,1.13477,1.09271,0.57062,0.44444,0.43647,0.13333,2.82543,1.53631,1.44098,0.0001784,0.0001784,0.0001784
140,1360.17,1.74714,1.06905,1.09401,0.54244,0.43056,0.43274,0.13531,2.83226,1.55019,1.44443,0.0001652,0.0001652,0.0001652
141,1370.58,1.85099,1.21134,1.11506,0.54244,0.43056,0.43274,0.13531,2.83226,1.55019,1.44443,0.000152,0.000152,0.000152
142,1380.6,1.90169,1.27773,1.18884,0.63043,0.43056,0.45838,0.12707,2.86218,1.56656,1.46956,0.0001388,0.0001388,0.0001388
143,1389.79,1.75426,1.07871,1.12432,0.63043,0.43056,0.45838,0.12707,2.86218,1.56656,1.46956,0.0001256,0.0001256,0.0001256
144,1399.16,1.83941,1.17533,1.15214,0.59718,0.38889,0.43621,0.11733,2.90532,1.57161,1.48988,0.0001124,0.0001124,0.0001124
145,1408.38,1.81073,1.14255,1.12822,0.59718,0.38889,0.43621,0.11733,2.90532,1.57161,1.48988,9.92e-05,9.92e-05,9.92e-05
146,1417.84,1.72322,1.08574,1.12319,0.64021,0.38889,0.42871,0.11795,2.92881,1.57966,1.49846,8.6e-05,8.6e-05,8.6e-05
147,1427.24,1.77816,1.10588,1.08159,0.64021,0.38889,0.42871,0.11795,2.92881,1.57966,1.49846,7.28e-05,7.28e-05,7.28e-05
148,1436.79,1.75094,1.06218,1.09085,0.65892,0.38889,0.43037,0.11386,2.93299,1.58345,1.49778,5.96e-05,5.96e-05,5.96e-05
149,1446.08,1.71838,1.08652,1.10449,0.65892,0.38889,0.43037,0.11386,2.93299,1.58345,1.49778,4.64e-05,4.64e-05,4.64e-05
150,1455.73,1.747,1.05603,1.15921,0.68343,0.40278,0.45749,0.11676,2.9332,1.58754,1.49738,3.32e-05,3.32e-05,3.32e-05
