epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,448.706,2.88239,2.40138,1.26569,0.00722,0.33333,0.00598,0.00191,2.98775,6.79011,1.46493,0.000511924,0.000511924,0.000511924
25,467.937,2.73789,2.16528,1.3016,0.00778,0.35897,0.00658,0.0019,3.01471,4.48997,1.48411,0.000514304,0.000514304,0.000514304
26,486.233,2.73271,2.22909,1.34232,0.02482,0.10256,0.01458,0.00467,3.00605,3.4684,1.51825,0.0005151,0.0005151,0.0005151
27,504.209,2.53701,2.02465,1.33356,0.0911,0.20513,0.06329,0.02757,2.98254,2.87585,1.48193,0.000514312,0.000514312,0.000514312
28,522.981,2.63608,2.03859,1.33954,0.0911,0.20513,0.06329,0.02757,2.98254,2.87585,1.48193,0.00051194,0.00051194,0.00051194
29,540.922,2.67352,2.24166,1.27024,0.12661,0.12821,0.0942,0.02433,3.09252,2.92845,1.55164,0.000507984,0.000507984,0.000507984
30,557.734,2.77087,2.34214,1.25659,0.00778,0.35897,0.01775,0.00373,3.39596,3.30939,1.67415,0.000502444,0.000502444,0.000502444
31,578.551,2.46111,1.8956,1.32899,0.00778,0.35897,0.01775,0.00373,3.39596,3.30939,1.67415,0.00049532,0.00049532,0.00049532
32,600.075,2.64106,2.22389,1.34082,0.09384,0.10256,0.04051,0.00917,3.17978,3.01404,1.54926,0.000486612,0.000486612,0.000486612
33,617.145,2.57483,2.09967,1.2138,0.1941,0.23077,0.10741,0.02537,3.0427,2.56831,1.56026,0.00047632,0.00047632,0.00047632
34,633.367,2.51712,1.90095,1.32824,0.1941,0.23077,0.10741,0.02537,3.0427,2.56831,1.56026,0.000464444,0.000464444,0.000464444
35,649.64,2.55545,1.7825,1.30513,0.26444,0.25641,0.13683,0.03882,3.02957,2.43369,1.55799,0.000450984,0.000450984,0.000450984
36,665.19,2.40512,1.86804,1.19238,0.22539,0.30769,0.15553,0.04684,2.94435,2.32595,1.513,0.00043594,0.00043594,0.00043594
37,680.996,2.63328,2.1396,1.27404,0.22539,0.30769,0.15553,0.04684,2.94435,2.32595,1.513,0.000419312,0.000419312,0.000419312
38,698.532,2.40305,1.81376,1.20272,0.29119,0.30769,0.18498,0.05568,2.91634,2.33729,1.48836,0.0004011,0.0004011,0.0004011
39,714.104,2.36004,1.70942,1.19426,0.27844,0.23077,0.17173,0.05253,2.96901,2.41216,1.51062,0.000381304,0.000381304,0.000381304
40,729.382,2.38153,1.94478,1.23279,0.27844,0.23077,0.17173,0.05253,2.96901,2.41216,1.51062,0.000359924,0.000359924,0.000359924
41,744.827,2.4014,1.83544,1.2798,0.33943,0.25641,0.22356,0.06217,2.8391,2.22489,1.45206,0.00033696,0.00033696,0.00033696
42,760.315,2.55208,2.09678,1.10608,0.24918,0.30769,0.23019,0.06198,2.86023,2.21101,1.4746,0.000312412,0.000312412,0.000312412
43,775.34,2.60179,1.88364,1.34289,0.24918,0.30769,0.23019,0.06198,2.86023,2.21101,1.4746,0.00028628,0.00028628,0.00028628
44,791.05,2.66005,2.33705,1.42691,0.55256,0.25641,0.28442,0.07181,2.75763,2.12995,1.4193,0.000258564,0.000258564,0.000258564
45,806.583,2.27028,1.6834,1.2946,0.55256,0.25641,0.28442,0.07181,2.75763,2.12995,1.4193,0.000229264,0.000229264,0.000229264
46,823.13,2.19344,1.50031,1.15525,0.37541,0.35457,0.29959,0.08947,2.76522,2.05052,1.40968,0.00019838,0.00019838,0.00019838
47,839.197,2.2613,1.61419,1.20814,0.37541,0.35457,0.29959,0.08947,2.76522,2.05052,1.40968,0.000165912,0.000165912,0.000165912
48,856.93,2.31535,1.60525,1.23199,0.39536,0.36901,0.29998,0.09136,2.79849,2.01695,1.41041,0.00013186,0.00013186,0.00013186
49,873.023,2.21671,1.76933,1.21225,0.39536,0.36901,0.29998,0.09136,2.79849,2.01695,1.41041,9.6224e-05,9.6224e-05,9.6224e-05
50,888.225,2.44164,1.78166,1.2325,0.3517,0.35897,0.29189,0.08914,2.83851,1.98499,1.41694,5.9004e-05,5.9004e-05,5.9004e-05
