epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,800.584,2.67738,2.62258,1.356,0.49805,0.34043,0.35685,0.10463,2.56476,2.34303,1.31369,0.00122876,0.00122876,0.00122876
44,818.522,2.57285,2.54547,1.23644,0.49862,0.38298,0.32193,0.09836,2.58214,2.35315,1.27918,0.00124619,0.00124619,0.00124619
45,834.823,2.71539,2.89539,1.27806,0.49862,0.38298,0.32193,0.09836,2.58214,2.35315,1.27918,0.00126309,0.00126309,0.00126309
46,849.842,2.66437,3.05749,1.28755,0.44891,0.2766,0.26397,0.08131,2.63141,2.4698,1.27966,0.00127946,0.00127946,0.00127946
47,866.895,2.55211,2.56198,1.27696,0.44891,0.2766,0.26397,0.08131,2.63141,2.4698,1.27966,0.0012953,0.0012953,0.0012953
48,901.377,2.78105,2.72902,1.2852,0.4421,0.2766,0.23887,0.07707,2.6952,2.43677,1.31758,0.00131062,0.00131062,0.00131062
49,922.263,2.40476,2.19538,1.17454,0.4421,0.2766,0.23887,0.07707,2.6952,2.43677,1.31758,0.00132541,0.00132541,0.00132541
50,944.637,2.53763,2.67971,1.24255,0.36904,0.34856,0.2516,0.08361,2.65774,2.26143,1.31618,0.00133967,0.00133967,0.00133967
51,960.632,2.6619,2.65804,1.2189,0.36904,0.34856,0.2516,0.08361,2.65774,2.26143,1.31618,0.00134,0.00134,0.00134
52,976.652,2.54781,2.67273,1.25436,0.47438,0.34043,0.32552,0.09173,2.55623,2.29572,1.28614,0.0013268,0.0013268,0.0013268
53,993.931,2.5406,2.46217,1.21423,0.47438,0.34043,0.32552,0.09173,2.55623,2.29572,1.28614,0.0013136,0.0013136,0.0013136
54,1013.52,2.46756,2.43113,1.16697,0.47787,0.27274,0.32239,0.09911,2.52196,2.25927,1.28023,0.0013004,0.0013004,0.0013004
55,1034.01,2.59553,2.52219,1.24957,0.47787,0.27274,0.32239,0.09911,2.52196,2.25927,1.28023,0.0012872,0.0012872,0.0012872
56,1051.25,2.44797,2.20321,1.28184,0.58969,0.40426,0.39131,0.12133,2.5044,2.17788,1.29763,0.001274,0.001274,0.001274
57,1067.53,2.41713,1.9462,1.17911,0.58969,0.40426,0.39131,0.12133,2.5044,2.17788,1.29763,0.0012608,0.0012608,0.0012608
58,1083.03,2.51062,2.46951,1.24803,0.52731,0.34043,0.35448,0.12639,2.46982,2.02036,1.31842,0.0012476,0.0012476,0.0012476
59,1098.24,2.96456,2.53111,1.25749,0.52731,0.34043,0.35448,0.12639,2.46982,2.02036,1.31842,0.0012344,0.0012344,0.0012344
60,1116.59,2.62845,2.64121,1.288,0.49527,0.34043,0.36099,0.11271,2.53685,2.12918,1.3271,0.0012212,0.0012212,0.0012212
61,1136.02,2.47504,2.2594,1.18549,0.49527,0.34043,0.36099,0.11271,2.53685,2.12918,1.3271,0.001208,0.001208,0.001208
62,1155.08,2.30411,2.02112,1.20877,0.47904,0.34043,0.31821,0.09203,2.67135,2.12049,1.361,0.0011948,0.0011948,0.0011948
63,1175.86,2.31416,2.06929,1.23199,0.47904,0.34043,0.31821,0.09203,2.67135,2.12049,1.361,0.0011816,0.0011816,0.0011816
64,1197.74,2.30665,2.11052,1.1344,0.54658,0.42553,0.39797,0.11402,2.61165,1.92857,1.3514,0.0011684,0.0011684,0.0011684
65,1213.75,2.57581,2.55877,1.26505,0.54658,0.42553,0.39797,0.11402,2.61165,1.92857,1.3514,0.0011552,0.0011552,0.0011552
66,1230.74,2.29646,2.0925,1.1523,0.50622,0.40426,0.41392,0.13166,2.43947,1.85522,1.29888,0.001142,0.001142,0.001142
67,1247.3,2.44875,2.26629,1.19645,0.50622,0.40426,0.41392,0.13166,2.43947,1.85522,1.29888,0.0011288,0.0011288,0.0011288
68,1266.46,2.48347,2.15358,1.19467,0.46696,0.34043,0.38696,0.12961,2.45745,1.96935,1.30467,0.0011156,0.0011156,0.0011156
69,1287.63,2.55604,2.33955,1.16782,0.46696,0.34043,0.38696,0.12961,2.45745,1.96935,1.30467,0.0011024,0.0011024,0.0011024
70,1306.04,2.32364,1.90918,1.14414,0.54183,0.2766,0.32438,0.09887,2.67826,2.16166,1.35251,0.0010892,0.0010892,0.0010892
71,1323.96,2.4963,2.49283,1.24156,0.54183,0.2766,0.32438,0.09887,2.67826,2.16166,1.35251,0.001076,0.001076,0.001076
72,1344.81,2.41548,2.19728,1.15129,0.39664,0.31915,0.29105,0.08399,2.75683,2.35372,1.36738,0.0010628,0.0010628,0.0010628
73,1365.26,2.17263,2.06057,1.13456,0.39664,0.31915,0.29105,0.08399,2.75683,2.35372,1.36738,0.0010496,0.0010496,0.0010496
74,1387.81,2.25623,1.99578,1.18073,0.46096,0.29787,0.33632,0.08782,2.7148,2.30824,1.3637,0.0010364,0.0010364,0.0010364
75,1409.18,2.22033,1.95516,1.1587,0.46096,0.29787,0.33632,0.08782,2.7148,2.30824,1.3637,0.0010232,0.0010232,0.0010232
76,1426.51,2.31358,2.19905,1.18028,0.40121,0.34043,0.34285,0.08515,2.72102,2.25658,1.37141,0.00101,0.00101,0.00101
77,1442.84,2.27098,1.88196,1.15912,0.40121,0.34043,0.34285,0.08515,2.72102,2.25658,1.37141,0.0009968,0.0009968,0.0009968
78,1460.87,2.17847,1.8812,1.17271,0.46493,0.3617,0.34911,0.09171,2.68155,2.28748,1.37032,0.0009836,0.0009836,0.0009836
79,1478.61,2.15063,1.76975,1.1749,0.46493,0.3617,0.34911,0.09171,2.68155,2.28748,1.37032,0.0009704,0.0009704,0.0009704
80,1497.16,2.38045,2.64216,1.23651,0.49862,0.34043,0.32428,0.09068,2.69112,2.48487,1.33662,0.0009572,0.0009572,0.0009572
