epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
36,738.506,2.44769,1.86934,1.22093,0.33361,0.30769,0.20829,0.05632,2.69569,3.51548,1.41065,0.00043594,0.00043594,0.00043594
37,757.862,2.68575,2.07901,1.29441,0.33361,0.30769,0.20829,0.05632,2.69569,3.51548,1.41065,0.000419312,0.000419312,0.000419312
38,777.795,2.49707,1.78743,1.24593,0.4577,0.35897,0.24131,0.06984,2.79192,2.67439,1.44891,0.0004011,0.0004011,0.0004011
39,799.696,2.46159,1.63654,1.24101,0.41956,0.4359,0.31287,0.08691,2.78697,2.38569,1.45475,0.000381304,0.000381304,0.000381304
40,824.028,2.28033,1.78922,1.22773,0.41956,0.4359,0.31287,0.08691,2.78697,2.38569,1.45475,0.000359924,0.000359924,0.000359924
41,845.872,2.33215,1.68373,1.27468,0.4473,0.41026,0.33938,0.11332,2.73668,2.16564,1.41781,0.00033696,0.00033696,0.00033696
42,865.406,2.55401,1.82934,1.13083,0.46367,0.37701,0.3511,0.12174,2.71359,2.03972,1.40184,0.000312412,0.000312412,0.000312412
43,884.09,2.46806,1.89022,1.30147,0.46367,0.37701,0.3511,0.12174,2.71359,2.03972,1.40184,0.00028628,0.00028628,0.00028628
44,904.022,2.48733,2.10336,1.32753,0.61663,0.41026,0.42327,0.15877,2.48781,1.8312,1.34264,0.000258564,0.000258564,0.000258564
45,927.275,2.34465,1.65908,1.31909,0.61663,0.41026,0.42327,0.15877,2.48781,1.8312,1.34264,0.000229264,0.000229264,0.000229264
46,952.342,2.10002,1.45278,1.16191,0.64087,0.48718,0.48904,0.16737,2.55709,1.82409,1.36219,0.00019838,0.00019838,0.00019838
47,975.201,2.25581,1.59838,1.23411,0.64087,0.48718,0.48904,0.16737,2.55709,1.82409,1.36219,0.000165912,0.000165912,0.000165912
48,993.885,2.16266,1.58511,1.2417,0.60408,0.48718,0.51088,0.17746,2.56385,1.86876,1.35846,0.00013186,0.00013186,0.00013186
49,1012.63,2.34482,1.78244,1.26472,0.60408,0.48718,0.51088,0.17746,2.56385,1.86876,1.35846,9.6224e-05,9.6224e-05,9.6224e-05
50,1032.35,2.34577,1.67331,1.23882,0.62911,0.51282,0.50414,0.16948,2.51537,1.88093,1.33289,5.9004e-05,5.9004e-05,5.9004e-05
