epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,883.63,2.44298,2.09756,1.35699,0.05849,0.30769,0.0862,0.02692,2.96542,54.8868,1.72611,0.00124619,0.00124619,0.00124619
45,903.829,2.75878,1.97619,1.28624,0.05849,0.30769,0.0862,0.02692,2.96542,54.8868,1.72611,0.00126309,0.00126309,0.00126309
46,923.594,2.57257,1.81785,1.34569,0.07981,0.33333,0.11421,0.04741,2.68456,36.314,1.46596,0.00127946,0.00127946,0.00127946
47,943.665,2.76523,2.58164,1.3655,0.07981,0.33333,0.11421,0.04741,2.68456,36.314,1.46596,0.0012953,0.0012953,0.0012953
48,962.787,2.56833,1.96948,1.26965,0.21467,0.33333,0.15713,0.05047,2.77367,18.0016,1.43503,0.00131062,0.00131062,0.00131062
49,981.667,2.6605,1.90308,1.2801,0.21467,0.33333,0.15713,0.05047,2.77367,18.0016,1.43503,0.00132541,0.00132541,0.00132541
50,1001.34,2.65469,2.16606,1.21018,0.34378,0.33333,0.23175,0.066,2.70225,17.8009,1.40013,0.00133967,0.00133967,0.00133967
51,1021.6,2.4982,1.87908,1.26298,0.34378,0.33333,0.23175,0.066,2.70225,17.8009,1.40013,0.00134,0.00134,0.00134
52,1041.89,2.70986,2.04223,1.21355,0.27412,0.46154,0.22439,0.08049,2.55733,9.8306,1.39602,0.0013268,0.0013268,0.0013268
53,1061.26,2.42068,1.99408,1.29789,0.27412,0.46154,0.22439,0.08049,2.55733,9.8306,1.39602,0.0013136,0.0013136,0.0013136
54,1080.25,2.54253,1.99283,1.21064,0.23887,0.25641,0.14782,0.04345,2.62599,10.9422,1.43479,0.0013004,0.0013004,0.0013004
55,1098.97,2.58807,2.39308,1.3569,0.23887,0.25641,0.14782,0.04345,2.62599,10.9422,1.43479,0.0012872,0.0012872,0.0012872
56,1118.58,2.6556,1.94569,1.21108,0.13525,0.25641,0.08079,0.02238,2.79109,4.07527,1.42413,0.001274,0.001274,0.001274
57,1140.44,2.48866,1.8027,1.26391,0.13525,0.25641,0.08079,0.02238,2.79109,4.07527,1.42413,0.0012608,0.0012608,0.0012608
58,1159.61,2.41751,1.80175,1.24693,0.23096,0.27731,0.12287,0.04224,2.68343,3.94188,1.37416,0.0012476,0.0012476,0.0012476
59,1179.13,2.56214,2.23409,1.26214,0.23096,0.27731,0.12287,0.04224,2.68343,3.94188,1.37416,0.0012344,0.0012344,0.0012344
60,1199.04,2.67062,2.06714,1.25801,0.39185,0.35897,0.25858,0.07848,2.65821,5.10851,1.37781,0.0012212,0.0012212,0.0012212
61,1219.09,2.46082,1.61306,1.1388,0.39185,0.35897,0.25858,0.07848,2.65821,5.10851,1.37781,0.001208,0.001208,0.001208
62,1238.2,2.70256,2.02043,1.23796,0.36857,0.33333,0.2589,0.0746,2.74464,4.06139,1.38887,0.0011948,0.0011948,0.0011948
63,1257.9,2.46868,2.01769,1.26637,0.36857,0.33333,0.2589,0.0746,2.74464,4.06139,1.38887,0.0011816,0.0011816,0.0011816
64,1277.84,2.54804,1.86225,1.17838,0.41425,0.30769,0.29336,0.06925,2.91283,3.86198,1.46939,0.0011684,0.0011684,0.0011684
65,1297.37,2.62541,2.04634,1.25637,0.41425,0.30769,0.29336,0.06925,2.91283,3.86198,1.46939,0.0011552,0.0011552,0.0011552
66,1316.46,2.5735,1.89411,1.15086,0.43361,0.28205,0.23053,0.0525,2.81468,5.19053,1.43261,0.001142,0.001142,0.001142
67,1335.78,2.2813,1.78066,1.19453,0.43361,0.28205,0.23053,0.0525,2.81468,5.19053,1.43261,0.0011288,0.0011288,0.0011288
68,1354.72,2.38639,1.56513,1.2373,0.32044,0.33333,0.16111,0.04703,2.76386,7.76272,1.43097,0.0011156,0.0011156,0.0011156
69,1374.19,2.592,2.19575,1.29961,0.32044,0.33333,0.16111,0.04703,2.76386,7.76272,1.43097,0.0011024,0.0011024,0.0011024
70,1393.37,2.4201,1.67631,1.19014,0.24404,0.30769,0.12554,0.03731,2.72539,7.05459,1.42596,0.0010892,0.0010892,0.0010892
71,1412.53,2.40733,1.74822,1.17102,0.24404,0.30769,0.12554,0.03731,2.72539,7.05459,1.42596,0.001076,0.001076,0.001076
72,1431.79,2.21333,1.46957,1.29095,0.20809,0.38462,0.14656,0.04331,2.73015,4.13199,1.41699,0.0010628,0.0010628,0.0010628
73,1450.7,2.49275,1.61364,1.16652,0.20809,0.38462,0.14656,0.04331,2.73015,4.13199,1.41699,0.0010496,0.0010496,0.0010496
74,1469.98,2.53041,1.70818,1.20772,0.28258,0.33333,0.15388,0.04673,2.96935,3.69849,1.49272,0.0010364,0.0010364,0.0010364
75,1489.72,2.4947,1.63763,1.14883,0.28258,0.33333,0.15388,0.04673,2.96935,3.69849,1.49272,0.0010232,0.0010232,0.0010232
76,1509.63,2.42937,1.65559,1.21422,0.297,0.33586,0.20261,0.0544,2.96858,3.7289,1.49018,0.00101,0.00101,0.00101
77,1528.88,2.41007,1.71068,1.18529,0.297,0.33586,0.20261,0.0544,2.96858,3.7289,1.49018,0.0009968,0.0009968,0.0009968
78,1548.16,2.37119,1.63192,1.14729,0.44082,0.53846,0.37873,0.10996,2.54665,2.57858,1.33839,0.0009836,0.0009836,0.0009836
79,1567.14,2.3713,1.63514,1.19611,0.44082,0.53846,0.37873,0.10996,2.54665,2.57858,1.33839,0.0009704,0.0009704,0.0009704
80,1586.15,2.31655,1.7459,1.20552,0.57974,0.5641,0.42044,0.12758,2.56292,2.29378,1.37114,0.0009572,0.0009572,0.0009572
81,1606.07,2.15075,1.2871,1.1496,0.57974,0.5641,0.42044,0.12758,2.56292,2.29378,1.37114,0.000944,0.000944,0.000944
82,1628.69,2.14395,1.47694,1.23772,0.52469,0.53846,0.40338,0.13355,2.50145,2.45995,1.3468,0.0009308,0.0009308,0.0009308
83,1648.34,2.47476,1.64832,1.24243,0.52469,0.53846,0.40338,0.13355,2.50145,2.45995,1.3468,0.0009176,0.0009176,0.0009176
84,1669.17,2.1927,1.77931,1.21017,0.49866,0.51282,0.40806,0.12349,2.63176,2.03788,1.35761,0.0009044,0.0009044,0.0009044
85,1692.46,2.22877,1.74869,1.14913,0.49866,0.51282,0.40806,0.12349,2.63176,2.03788,1.35761,0.0008912,0.0008912,0.0008912
86,1713.97,2.27593,1.58066,1.18653,0.38855,0.45632,0.31808,0.09304,2.81675,2.02557,1.40603,0.000878,0.000878,0.000878
87,1738.18,2.48019,1.72696,1.22589,0.38855,0.45632,0.31808,0.09304,2.81675,2.02557,1.40603,0.0008648,0.0008648,0.0008648
88,1761.86,2.36336,1.91442,1.21359,0.29535,0.45148,0.32046,0.09883,2.80564,1.96756,1.36966,0.0008516,0.0008516,0.0008516
89,1783.77,2.16349,1.48086,1.10703,0.29535,0.45148,0.32046,0.09883,2.80564,1.96756,1.36966,0.0008384,0.0008384,0.0008384
90,1808.69,2.07232,1.42565,1.11666,0.50621,0.46154,0.37937,0.09407,2.82567,2.02178,1.3956,0.0008252,0.0008252,0.0008252
91,1829.96,2.16199,1.30602,1.14005,0.50621,0.46154,0.37937,0.09407,2.82567,2.02178,1.3956,0.000812,0.000812,0.000812
92,1863.51,2.08482,1.34287,1.13377,0.44563,0.4359,0.33738,0.07399,2.98023,2.3871,1.45273,0.0007988,0.0007988,0.0007988
93,1905.47,2.25867,1.84676,1.17624,0.44563,0.4359,0.33738,0.07399,2.98023,2.3871,1.45273,0.0007856,0.0007856,0.0007856
94,1942.84,2.08974,1.45869,1.12855,0.33678,0.28205,0.2062,0.04662,3.1398,2.53478,1.50311,0.0007724,0.0007724,0.0007724
95,1969.81,2.1335,1.73328,1.1775,0.33678,0.28205,0.2062,0.04662,3.1398,2.53478,1.50311,0.0007592,0.0007592,0.0007592
96,1992.97,2.23669,1.67145,1.17605,0.36009,0.25641,0.17197,0.03868,3.23172,2.2594,1.51658,0.000746,0.000746,0.000746
97,2015.23,2.28122,1.52867,1.15826,0.36009,0.25641,0.17197,0.03868,3.23172,2.2594,1.51658,0.0007328,0.0007328,0.0007328
98,2039.34,2.08839,1.20027,1.09675,0.34598,0.33333,0.19401,0.05377,3.01902,2.08931,1.44122,0.0007196,0.0007196,0.0007196
99,2066.66,2.04501,1.48863,1.17344,0.34598,0.33333,0.19401,0.05377,3.01902,2.08931,1.44122,0.0007064,0.0007064,0.0007064
100,2093.76,2.08339,1.39976,1.11907,0.37359,0.38462,0.26192,0.07546,2.81016,2.03126,1.40538,0.0006932,0.0006932,0.0006932
101,2123.43,2.21954,1.54172,1.15502,0.37359,0.38462,0.26192,0.07546,2.81016,2.03126,1.40538,0.00068,0.00068,0.00068
102,2147.89,2.01071,1.36393,1.17323,0.39929,0.38462,0.28823,0.09289,2.75247,2.17437,1.38299,0.0006668,0.0006668,0.0006668
103,2173.28,2.25591,1.45672,1.09607,0.39929,0.38462,0.28823,0.09289,2.75247,2.17437,1.38299,0.0006536,0.0006536,0.0006536
104,2198.24,2.37128,1.53115,1.1385,0.36721,0.41026,0.25446,0.06589,2.8455,2.30249,1.39467,0.0006404,0.0006404,0.0006404
105,2229.1,2.08056,1.31526,1.1526,0.36721,0.41026,0.25446,0.06589,2.8455,2.30249,1.39467,0.0006272,0.0006272,0.0006272
106,2258.21,1.98791,1.42549,1.10313,0.27715,0.4359,0.21229,0.06324,2.87464,2.39814,1.40683,0.000614,0.000614,0.000614
107,2288.21,2.09971,1.42717,1.09246,0.27715,0.4359,0.21229,0.06324,2.87464,2.39814,1.40683,0.0006008,0.0006008,0.0006008
108,2318.31,1.98256,1.15481,1.07829,0.34,0.28205,0.18905,0.05465,2.88408,2.17846,1.40926,0.0005876,0.0005876,0.0005876
109,2346.99,2.03714,1.33546,1.06299,0.34,0.28205,0.18905,0.05465,2.88408,2.17846,1.40926,0.0005744,0.0005744,0.0005744
110,2374.09,2.26572,1.706,1.12245,0.37411,0.33333,0.23742,0.05531,2.93867,2.10062,1.43311,0.0005612,0.0005612,0.0005612
111,2403.48,2.06756,1.38783,1.06624,0.37411,0.33333,0.23742,0.05531,2.93867,2.10062,1.43311,0.000548,0.000548,0.000548
112,2442.24,2.05282,1.3608,1.08244,0.30985,0.33333,0.18477,0.04602,2.94255,2.09636,1.44195,0.0005348,0.0005348,0.0005348
113,2475.67,1.97798,1.25598,1.07875,0.30985,0.33333,0.18477,0.04602,2.94255,2.09636,1.44195,0.0005216,0.0005216,0.0005216
114,2506.22,1.84621,1.08518,1.03993,0.30902,0.30769,0.1768,0.0455,2.91431,2.16671,1.43736,0.0005084,0.0005084,0.0005084
115,2533.27,1.98082,1.25449,1.06707,0.30902,0.30769,0.1768,0.0455,2.91431,2.16671,1.43736,0.0004952,0.0004952,0.0004952
116,2564.43,2.01404,1.24066,1.05825,0.29466,0.25641,0.14936,0.03726,2.92885,2.17466,1.42624,0.000482,0.000482,0.000482
117,2597.46,2.14219,1.29073,1.04509,0.29466,0.25641,0.14936,0.03726,2.92885,2.17466,1.42624,0.0004688,0.0004688,0.0004688
118,2633.95,2.10769,1.19905,1.10816,0.34167,0.28205,0.1681,0.04536,2.91141,2.16708,1.42765,0.0004556,0.0004556,0.0004556
119,2661.39,2.08543,1.4748,1.14311,0.34167,0.28205,0.1681,0.04536,2.91141,2.16708,1.42765,0.0004424,0.0004424,0.0004424
120,2687.23,1.96176,1.30917,1.05066,0.40184,0.4359,0.24346,0.05888,2.88004,2.08438,1.43737,0.0004292,0.0004292,0.0004292
121,2713.14,1.81187,1.06487,1.04237,0.40184,0.4359,0.24346,0.05888,2.88004,2.08438,1.43737,0.000416,0.000416,0.000416
122,2738.82,1.81761,1.08637,1.08186,0.54554,0.48718,0.37165,0.085,2.83053,1.91396,1.44016,0.0004028,0.0004028,0.0004028
123,2767.12,2.16006,1.39274,1.0847,0.54554,0.48718,0.37165,0.085,2.83053,1.91396,1.44016,0.0003896,0.0003896,0.0003896
124,2793.67,2.08775,1.3302,1.12362,0.59846,0.48718,0.3634,0.08602,2.85321,1.77015,1.44779,0.0003764,0.0003764,0.0003764
125,2822.01,1.85041,1.19434,1.11008,0.59846,0.48718,0.3634,0.08602,2.85321,1.77015,1.44779,0.0003632,0.0003632,0.0003632
126,2850.01,2.04167,1.06734,1.03923,0.45845,0.41026,0.30205,0.07229,2.92867,1.76697,1.45151,0.00035,0.00035,0.00035
127,2878.12,1.98731,1.37481,1.05217,0.45845,0.41026,0.30205,0.07229,2.92867,1.76697,1.45151,0.0003368,0.0003368,0.0003368
128,2907.13,1.86421,1.39413,1.04774,0.47459,0.30769,0.24276,0.06765,2.97376,1.83905,1.45621,0.0003236,0.0003236,0.0003236
129,2933.84,1.85373,1.29631,1.11438,0.47459,0.30769,0.24276,0.06765,2.97376,1.83905,1.45621,0.0003104,0.0003104,0.0003104
130,2963.25,1.96157,1.27519,1.06679,0.38808,0.35897,0.22723,0.07002,2.95814,1.91357,1.44369,0.0002972,0.0002972,0.0002972
131,2989.35,1.85786,1.12897,1.05771,0.38808,0.35897,0.22723,0.07002,2.95814,1.91357,1.44369,0.000284,0.000284,0.000284
132,3018.81,1.99563,1.32131,1.1146,0.48788,0.28205,0.21298,0.07281,2.88325,1.92972,1.4328,0.0002708,0.0002708,0.0002708
133,3052.14,1.94285,1.20182,1.02682,0.48788,0.28205,0.21298,0.07281,2.88325,1.92972,1.4328,0.0002576,0.0002576,0.0002576
134,3087.2,1.91062,1.15876,1.07879,0.49592,0.42899,0.29875,0.08388,2.83486,1.90249,1.42819,0.0002444,0.0002444,0.0002444
135,3125.64,1.92635,1.31427,1.04469,0.49592,0.42899,0.29875,0.08388,2.83486,1.90249,1.42819,0.0002312,0.0002312,0.0002312
136,3163.69,1.9715,1.17021,1.00609,0.49508,0.4359,0.30559,0.087,2.79958,1.87473,1.42077,0.000218,0.000218,0.000218
137,3194.05,1.91749,1.30048,1.00639,0.49508,0.4359,0.30559,0.087,2.79958,1.87473,1.42077,0.0002048,0.0002048,0.0002048
138,3225.25,1.86803,1.21185,1.04364,0.45707,0.4359,0.25769,0.08391,2.81429,1.88607,1.43147,0.0001916,0.0001916,0.0001916
139,3258.88,1.87313,1.18164,1.07567,0.45707,0.4359,0.25769,0.08391,2.81429,1.88607,1.43147,0.0001784,0.0001784,0.0001784
140,3294.38,1.80743,1.01921,1.0113,0.39726,0.38462,0.21356,0.0791,2.90366,1.83772,1.46225,0.0001652,0.0001652,0.0001652
141,3331.12,1.77755,1.32176,1.07082,0.39726,0.38462,0.21356,0.0791,2.90366,1.83772,1.46225,0.000152,0.000152,0.000152
142,3368.19,1.72918,1.04232,1.0974,0.38796,0.38462,0.20244,0.07219,2.98145,1.79303,1.49056,0.0001388,0.0001388,0.0001388
143,3403.4,1.79487,1.2173,1.08604,0.38796,0.38462,0.20244,0.07219,2.98145,1.79303,1.49056,0.0001256,0.0001256,0.0001256
144,3439.68,1.75162,1.02627,1.05999,0.39632,0.38462,0.20186,0.07113,2.98979,1.77083,1.49918,0.0001124,0.0001124,0.0001124
145,3467.91,1.88258,1.18038,1.08597,0.39632,0.38462,0.20186,0.07113,2.98979,1.77083,1.49918,9.92e-05,9.92e-05,9.92e-05
146,3497.82,1.86032,1.39951,1.0835,0.43443,0.38462,0.23562,0.0731,2.98535,1.75333,1.50412,8.6e-05,8.6e-05,8.6e-05
147,3531.12,1.74541,1.05753,1.06252,0.43443,0.38462,0.23562,0.0731,2.98535,1.75333,1.50412,7.28e-05,7.28e-05,7.28e-05
148,3567.76,1.86162,1.2591,1.06188,0.47627,0.41026,0.2587,0.07891,2.99108,1.75321,1.50883,5.96e-05,5.96e-05,5.96e-05
149,3602.35,1.77168,1.01706,1.08943,0.47627,0.41026,0.2587,0.07891,2.99108,1.75321,1.50883,4.64e-05,4.64e-05,4.64e-05
150,3631.47,1.63625,0.99312,1.02566,0.47469,0.41026,0.26515,0.07841,3.00189,1.76414,1.51464,3.32e-05,3.32e-05,3.32e-05
